rxn_id,path,atom_count,symbols,coords
kfir_rxn_8536,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_8536/calcs/TSs/TS0/conformer4,14,"[""O"", ""N"", ""C"", ""C"", ""N"", ""C"", ""N"", ""O"", ""C"", ""N"", ""N"", ""C"", ""H"", ""H""]","[[-1.4345840935, -1.8380900264, 2.2015141325], [-0.1835968266, -2.2864349242, 2.0991945756], [0.3713487281, -1.5942851984, 1.1356447009], [-0.614110669, -0.6867384256, 0.6439435083], [-1.7032805796, -0.85401311, 1.3098511718], [1.7256544774, -1.7737936341, 0.7178781997], [2.8164575098, -1.885503836, 0.3549378435], [0.3376087733, 2.2095578144, -0.9605515912], [-0.3801946427, 1.1212529192, -1.2580856574], [-0.8475103255, 1.098991658, -2.4441421537], [-0.4136021614, 2.285873333, -3.0239537337], [0.2715363163, 2.8965882654, -2.1219787612], [-0.5138539031, 0.2093995724, -0.3227800898], [0.7775865364, 3.8562538123, -2.1872482452]]"
kfir_rxn_11663,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_11663/calcs/TSs/TS0/conformer4,13,"[""F"", ""C"", ""C"", ""N"", ""N"", ""N"", ""N"", ""O"", ""C"", ""C"", ""O"", ""H"", ""H""]","[[0.5207746577, 3.4020359587, -1.6265420627], [0.3752398655, 2.2932121255, -0.9596771385], [-0.9092012891, 1.9677002483, -0.4386333296], [-0.9603557019, 0.827930797, 0.2279698303], [0.203183995, 0.1290443396, 0.3002370416], [1.3266302074, 0.4380465326, -0.1815141372], [1.4681480174, 1.5750031663, -0.8350612664], [-0.8444098629, -2.8868139695, -0.7779236615], [-0.8409042992, -3.1852543319, 0.3723562677], [-0.2737009435, -2.2083246352, 1.4617298424], [-0.1842566098, -2.5095286179, 2.5992397821], [-1.2220868343, -4.1515451112, 0.7834302177], [0.0647134378, -1.0009759723, 0.8898702642]]"
kfir_rxn_8008,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_8008/calcs/TSs/TS0/conformer17,14,"[""N"", ""C"", ""O"", ""N"", ""H"", ""H"", ""H"", ""N"", ""C"", ""O"", ""N"", ""N"", ""O"", ""H""]","[[-1.1086547214, -0.7730777507, 1.7848109361], [0.2318724676, -1.1252063072, 2.0306209068], [1.1432533888, -0.3379946622, 1.9239461148], [0.3969045369, -2.4289315563, 2.4216497695], [-1.5968942775, -1.4836946983, 1.2320849944], [1.3109579332, -2.6608458852, 2.7900353753], [-0.3857485303, -2.9616394798, 2.7769672212], [-1.1169337846, 1.1895432767, 0.3456433409], [-0.4330494512, 0.8521012285, -0.6395062943], [-0.0837549069, 1.6726751679, -1.6732167184], [0.6548326417, 0.9376083732, -2.5560373521], [0.7702946571, -0.2164498815, -2.1544146119], [0.112574043, -0.3603506416, -0.9617833579], [-1.2238499664, 0.3716248065, 1.2004458255]]"
kfir_rxn_11197,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_11197/calcs/TSs/TS0/conformer6,12,"[""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""O"", ""C"", ""C"", ""O"", ""H"", ""H""]","[[0.3236434542, 1.175884334, -1.1809275369], [0.3272016278, 1.9964686227, -0.0869045546], [-1.0117732372, 2.2152960519, 0.5113886308], [-2.063699323, 2.346438044, 0.9701148316], [0.7531081763, 2.9757615367, -0.3787665991], [0.9954717803, 1.6118464399, 0.7149960652], [-0.0707221779, -2.6247081112, -1.5429128011], [0.3204299762, -2.4331341272, -0.4341206471], [0.6050389388, -1.0087731139, 0.0910997449], [1.0281948178, -0.7930941235, 1.1795079014], [0.5167061722, -3.2354325542, 0.316701102], [0.3717065444, -0.1119460892, -0.6922067273]]"
kfir_rxn_13897,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_13897/calcs/TSs/TS0/conformer6,14,"[""N"", ""C"", ""N"", ""N"", ""C"", ""H"", ""H"", ""N"", ""C"", ""O"", ""N"", ""N"", ""O"", ""H""]","[[-0.25200028, -1.1088058402, 2.6206358833], [-0.1878021402, -2.4706666926, 2.7178014555], [0.4248539133, -2.9728850335, 1.6814936582], [0.7811584747, -1.9190163171, 0.8674588097], [0.3799454358, -0.8460487365, 1.4450980649], [-0.6493008338, -0.4462704422, 3.2732006934], [-0.5958379529, -3.0389716289, 3.551339856], [0.6103430299, 1.5204941147, 0.4816475477], [0.1774821909, 1.4419804524, -0.6918482864], [0.1227567412, 2.4868578056, -1.5613514979], [-0.40403416, 2.0175323791, -2.7349892634], [-0.6582274864, 0.8218973167, -2.6334103997], [-0.3244787987, 0.3802812892, -1.3782944889], [0.5751438493, 0.4708148232, 0.9920478776]]"
kfir_rxn_11797,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_11797/calcs/TSs/TS0/conformer6,14,"[""F"", ""C"", ""C"", ""N"", ""N"", ""N"", ""N"", ""O"", ""C"", ""C"", ""Cl"", ""Cl"", ""Cl"", ""H""]","[[-4.70279e-05, -3.0500700007, 3.101827846], [-1.86564e-05, -2.8619350609, 1.8119963815], [-1.22281e-05, -1.5278602203, 1.3075717386], [2.10655e-05, -1.5697316729, 0.0169087919], [4.70887e-05, -2.6308037983, -0.8065575091], [3.50956e-05, -3.7827708166, -0.2630927022], [-2.943e-07, -3.9257100254, 1.0660484926], [-9.02206e-05, 0.5517050051, -2.6785566048], [-2.423e-05, 0.5964435245, -1.5047758189], [9.5107e-06, 1.8811634124, -0.6290029685], [-1.464697367, 1.7811771644, 0.3713376303], [1.05229e-05, 3.346339299, -1.6127419527], [1.4647388377, 1.7811509526, 0.3713008678], [2.41532e-05, -0.5236060029, -0.6894681124]]"
kfir_rxn_2,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_2/calcs/TSs/TS0/conformer6,10,"[""N"", ""C"", ""O"", ""N"", ""N"", ""O"", ""N"", ""H"", ""H"", ""H""]","[[0.5436560354, 0.2464027656, -1.6524146841], [0.1783225813, 0.2737627292, -0.4656575482], [0.3342787251, 1.3289258037, 0.3980128497], [-0.19370727, 0.9701003076, 1.6014340156], [-0.6425111746, -0.1720714806, 1.5490995213], [-0.4537678461, -0.6868791886, 0.2929108651], [-0.1051770798, -1.9535859241, -2.4328680713], [0.3091839349, -0.8138009542, -2.2749944515], [0.345479685, -2.5452821919, -1.7258556792], [-1.1009224513, -1.9558823168, -2.1847789874]]"
kfir_rxn_12959,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_12959/calcs/TSs/TS0/conformer6,13,"[""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""O"", ""C"", ""C"", ""N"", ""C"", ""O"", ""H""]","[[-0.4450340105, -2.9549462788, -0.1139320348], [0.7123195576, -2.2278283814, -0.7001932151], [1.4153319233, -2.4082669998, -1.615283802], [-1.323714431, -2.3059354811, -0.2385818543], [-0.5942607658, -3.9150448134, -0.627762934], [-0.2732682495, -3.1043580654, 0.9610305927], [-0.8325433998, 0.104450649, -0.9399238697], [-0.2978107353, 0.6702389935, -0.0013043023], [-0.5049042281, 2.0914749251, 0.2845985207], [-0.6913574521, 3.2048919007, 0.5352782889], [0.736253214, -0.0257104621, 0.8216909053], [1.0033161036, 0.0676308684, 1.9817208436], [1.0956823436, -0.9714595946, 0.1210474709]]"
kfir_rxn_9679,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_9679/calcs/TSs/TS0/conformer6,12,"[""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""N"", ""C"", ""O"", ""H"", ""H"", ""H""]","[[-0.8594536222, -1.0156626384, 2.733498499], [0.2166694994, -1.1774790479, 1.9195571546], [0.1814459603, -1.3976477014, 0.6085610718], [0.1524393243, -1.5979796654, -0.5952574365], [-1.658025996, -0.9345850658, 2.2029686598], [1.1747507183, -1.1372041432, 2.4398420532], [0.2238878611, 1.4126545373, -2.670217152], [0.0886763792, 0.9775612013, -1.4095898279], [-0.0680104866, 1.6198656631, -0.4112968794], [0.2064036441, 2.4068807172, -2.8825897893], [0.3579681077, 0.7553625386, -3.4246330237], [0.1495969706, -0.6146505254, -1.1404665696]]"
kfir_rxn_13108,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_13108/calcs/TSs/TS0/conformer6,14,"[""O"", ""C"", ""C"", ""C"", ""C"", ""O"", ""H"", ""C"", ""C"", ""N"", ""O"", ""N"", ""H"", ""H""]","[[0.2508781765, -3.3012555424, -0.0628297028], [0.148179158, -2.1195520047, 0.0916818927], [0.104953534, -1.4311140483, 1.3672281207], [0.0485737365, -0.7835105617, 2.3919187045], [0.0124244392, 0.0008686389, 3.6223062033], [-0.9987610827, 0.2307789688, 4.2264410689], [1.0085036876, 0.3736017787, 3.954641406], [0.1240082372, 0.2526529371, -1.7938893108], [-0.0461269132, 0.7329142596, -3.122147022], [0.1385349944, 2.0216236463, -3.0743997126], [0.4083622643, 2.3288902762, -1.7923830212], [0.3976238859, 1.2196808083, -1.0016993912], [0.0770215857, -1.3982279954, -0.7922500061], [-0.2815131934, 0.2167084886, -4.0488203895]]"
kfir_rxn_9409,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_9409/calcs/TSs/TS0/conformer1,13,"[""N"", ""N"", ""C"", ""F"", ""N"", ""C"", ""N"", ""C"", ""C"", ""C"", ""O"", ""H"", ""H""]","[[-0.2288744416, 2.3856565599, 2.0477523126], [-0.3826140313, 2.5932359118, 0.7380125923], [-0.2589279723, 1.5680441761, -0.0470233454], [-0.4001883231, 1.7215508994, -1.3324963654], [0.0094526738, 0.3485224595, 0.4040768763], [0.1655941593, 0.1197078442, 1.6987974775], [0.0327020246, 1.2147045445, 2.5259076642], [0.2725909407, -2.7198239896, -3.1510161464], [0.3327597986, -2.4853036787, -1.963182084], [0.3651178738, -2.025542537, -0.6131608563], [0.5644841461, -2.6152616747, 0.4001642293], [0.2252188156, -2.9575296297, -4.1992424732], [0.1283489558, -0.6211716859, -0.3128550314]]"
kfir_rxn_5989,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_5989/calcs/TSs/TS0/conformer6,14,"[""O"", ""C"", ""C"", ""N"", ""C"", ""N"", ""H"", ""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""H""]","[[-0.0254629677, 0.7841324702, -0.9550994897], [-0.6760508135, 1.4061464212, 0.0830507861], [-2.0842211909, 0.9766689299, 0.2619709465], [-3.1831485085, 0.6406924182, 0.363748505], [0.0668911184, 1.271050361, 1.3618327273], [0.7038082806, 1.1172988901, 2.3120218968], [-0.6931187698, 2.4855166233, -0.1704500077], [0.048878016, -1.3810720918, -0.3353423189], [1.3526110773, -1.6259026229, 0.0551483223], [2.3285305983, -1.6011130485, -1.0486027793], [3.0877643814, -1.5670693826, -1.9175590082], [-0.0646378531, -0.4382869593, -0.9054533332], [1.6795268002, -0.9271858904, 0.8494103789], [1.3551786812, -2.6273404284, 0.521227084]]"
kfir_rxn_9885,/home/calvin/Dropbox/PersonalFolders/Calvin/Kfir_HAb_Converged/kfir_rxn_9885/calcs/TSs/TS0/conformer6,13,"[""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H""]","[[-0.6696166478, -1.3832138396, 0.3581266196], [0.2925287162, -1.2767264031, 1.4456618243], [0.6680239694, -1.6416198929, 0.117650245], [-1.3967249286, -2.1968072369, 0.22368952], [0.6275806777, -0.2844667134, 1.7737746742], [0.391318144, -2.0751118945, 2.1907975663], [0.1284350824, 1.0557980377, -1.8850917883], [-0.9297607884, 1.0742533816, -0.8185664437], [-1.5915917803, 2.0033649201, -0.4738654507], [1.0235593317, 0.5493054248, -1.4955665095], [-0.239068856, 0.441149936, -2.7223572636], [0.3563976552, 2.0705734086, -2.2385378056], [-1.0273108055, -0.0668902883, -0.251831528]]"
rmg_rxn_15575,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_15575/calcs/TSs/TS0/conf_opt_6,13,"[""C"", ""H"", ""H"", ""H"", ""C"", ""O"", ""N"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[1.7319058082, -0.5168509586, 1.9943552637], [1.6479333012, -0.6365663562, 3.0804343021], [2.5532636756, 0.1375740408, 1.6816197249], [1.6774718723, -1.4582451057, 1.4368507828], [-0.4881277816, 0.7348030676, 1.1059201394], [-0.3885245482, 0.7246110775, -0.2777298328], [-0.5399323946, -0.538287794, -0.7756521448], [-0.4099551935, -0.5736358824, -2.0380252823], [0.5655814935, 0.1621599232, 1.603933864], [-1.3499218387, 0.1622918569, 1.4805571948], [-0.4802201794, 1.7798284808, 1.4371841431], [-0.5232303415, -1.5472983269, -2.5193326592], [-0.1964888833, 0.323917467, -2.6338331456]]"
rmg_rxn_15724,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_15724/calcs/TSs/TS0/conf_opt_6,29,"[""C"", ""O"", ""N"", ""C"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.0034884781, 2.5145384672, 0.7713115957], [0.2992791262, 2.6185865737, 0.3496920744], [0.534772366, 1.8835997192, -0.7809746535], [1.7676701315, 1.8415376638, -1.0767292697], [-1.2259725179, 3.3184034162, 1.4807675012], [-1.7277524895, 2.358374231, -0.0386291597], [2.0374226058, 1.273981612, -1.9699093898], [2.5371269758, 2.3352303498, -0.4694525634], [0.5735966545, -1.8842465372, -3.6833442412], [0.3905802614, -2.3085490666, -2.2577145295], [-0.0159238313, -1.5102315729, -1.26824527], [-0.1985423213, -1.9360048835, 0.1747056196], [-1.6253494026, -1.6996753845, 0.6093946709], [-1.9768892596, -0.7638348187, 1.5012822586], [-0.9901696397, 0.1354987446, 2.1380636111], [0.4171541982, -0.2800802879, 1.9588636787], [0.7822503592, -1.2108605411, 1.0665127441], [1.610611617, -2.0504865746, -4.0188454231], [-0.0734708194, -2.4679147212, -4.3583235661], [0.3337000464, -0.8193777693, -3.8200869624], [0.6114168898, -3.3599558101, -2.0291639371], [-0.2393160276, -0.4546736665, -1.4674992223], [0.0126392203, -3.0206725758, 0.2251728376], [-2.3898358003, -2.325029712, 0.1388145959], [-3.0319578326, -0.6321214463, 1.7596685569], [-1.0884538257, 1.2572594288, 1.551873441], [-1.2449181837, 0.4216251386, 3.1691601917], [1.1794108289, 0.2220276518, 2.5617974451], [1.8385681382, -1.4653430485, 0.9375969957]]"
rmg_rxn_15670,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_15670/calcs/TSs/TS0/conf_opt_6,26,"[""C"", ""O"", ""N"", ""C"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""N"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.1388955758, -1.5484156815, -1.3508609508], [-1.1812326613, -1.1515230213, -1.2929790795], [-1.7250070756, -1.3771437465, -0.0549728969], [-2.8847510432, -0.8746517513, 0.0531280096], [0.34643785, -2.4486472744, -0.7552085134], [0.4460992126, -1.6079741006, -2.4016606981], [-3.3976026012, -1.0242335124, 1.0052954899], [-3.3618460353, -0.3111752922, -0.7590714592], [0.2252508972, 1.9243517876, -1.6771465736], [0.306437259, 1.4068260493, -0.2633004706], [-0.4618802554, 1.9141762456, 0.6978882566], [-1.1686107286, 2.4685401185, 1.6482959675], [1.2368623284, 0.3969038381, -0.0590213902], [1.3426207561, -0.1446623652, 1.285218764], [2.4698153605, -1.1608182134, 1.3746643236], [1.2274726859, 2.2107128349, -2.0284506737], [-0.1562830991, 1.1354583981, -2.34451047], [-0.4466437914, 2.7888851028, -1.7506729627], [-0.7768770826, 3.2933338647, 2.2563911116], [-2.1858587506, 2.1266222685, 1.8770109897], [0.9038101973, -0.5405800358, -0.7888635405], [1.5437279629, 0.6966369439, 1.9703736379], [0.386779156, -0.5905425541, 1.6225405439], [3.4204043516, -0.7118186982, 1.0518515022], [2.274812926, -2.0337569852, 0.7329378854], [2.5855825951, -1.5242623399, 2.4062128573]]"
rmg_rxn_15508,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_15508/calcs/TSs/TS0/conf_opt_6,14,"[""O"", ""N"", ""C"", ""H"", ""H"", ""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-2.0607443135, 2.4048635114, -0.1415452898], [-1.0077608453, 1.7289722355, 0.4453747102], [-0.661254586, 0.6832039301, -0.1496380494], [-2.1854482548, 3.1621893415, 0.439625402], [-1.0885024739, 0.247205092, -1.0651325371], [1.368125483, -0.7195204063, 0.887932162], [1.1691084694, -2.0912988708, 0.2933990948], [1.0431053289, -2.0677365866, -1.1063985253], [0.3970392427, 0.0002103072, 0.4218663409], [1.2732677041, -0.6704319413, 1.9807508076], [2.2775431993, -0.2032477329, 0.5443617996], [0.237928628, -2.5356041505, 0.6777607394], [1.9916365371, -2.7646697074, 0.6157076791], [1.8399034011, -1.6749875319, -1.4748313341]]"
rmg_rxn_16548,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_16548/calcs/TSs/TS0/conf_opt_6,25,"[""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""O"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.1493716985, 2.4662664627, -3.7524800709], [-0.1382914173, 2.3531439603, -2.2642429372], [-0.1120094849, 3.3158523876, -1.4588434864], [0.7353525615, 1.9626498221, -4.1719258416], [-1.0351237233, 1.9572078078, -4.1624739417], [-0.1529198885, 3.5212993077, -4.0618132355], [-0.1560428991, 1.1288994592, -1.8437491709], [-0.1062663039, 3.0070897637, -0.4812967143], [-0.1735229048, -0.186211885, -1.2786121891], [-0.1777221637, 0.0432074895, 0.2040734664], [-0.1820229643, -1.185316327, 0.880560394], [-0.1667661011, -1.0726671449, 2.2767076198], [-0.0991676392, -2.4615710671, 2.8863168117], [1.1544889124, -3.2292483696, 2.4828502229], [0.7379254407, -0.6564436006, -1.6693632805], [-1.0894497078, -0.638776818, -1.67946151], [-1.067802752, 0.6418828011, 0.4939169063], [0.7140182414, 0.6368027313, 0.500051381], [0.7081436298, -0.4698926805, 2.6037653891], [-1.0730816492, -0.5397564439, 2.6323393752], [-0.998005297, -3.0196066602, 2.5767072323], [-0.1533507279, -2.3597542039, 3.9827136507], [2.0639232959, -2.7103104091, 2.8259600959], [1.2118137125, -3.3184960001, 1.3889642335], [1.1612973483, -4.2413826832, 2.9133484395]]"
rmg_rxn_16528,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_16528/calcs/TSs/TS0/conf_opt_6,22,"[""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""O"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.986500438, 0.1963785487, -3.5744375051], [0.8421707355, 0.2331421666, -2.0786663727], [0.101725322, 1.060971944, -1.4820974626], [2.0424991235, 0.3256955495, -3.8590786311], [0.6618991097, -0.7824420562, -3.9613238391], [0.3838968864, 0.9882344828, -4.0380512083], [1.4337253391, -0.5284309256, -1.5247491054], [0.2232245468, 0.823470618, -0.2207212954], [0.7373117763, 1.7479469124, 1.7773691044], [0.469946048, 0.4725783182, 1.0310170671], [-0.6213200288, -0.1912179941, 1.5314471272], [-0.9164037151, -1.4138755067, 0.9023099995], [-2.0850724303, -2.0639235925, 1.6090595243], [0.982961555, 1.5471754548, 2.8331881455], [1.5773430171, 2.2883824629, 1.3187289348], [-0.1501339462, 2.3970533395, 1.7513236606], [1.3560949513, -0.1886643917, 0.9242001294], [-0.0264811821, -2.0755332351, 0.930311304], [-1.1524797712, -1.2366872221, -0.1638117015], [-2.9658763106, -1.407003764, 1.5759232097], [-1.8408892249, -2.2587348842, 2.6632401348], [-2.3424736698, -3.0174918252, 1.1260623698]]"
rmg_rxn_15566,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_15566/calcs/TSs/TS0/conf_opt_6,13,"[""N"", ""N"", ""H"", ""H"", ""H"", ""C"", ""O"", ""N"", ""C"", ""H"", ""H"", ""H"", ""H""]","[[-0.3853832102, -1.7076145536, -1.573362765], [0.9222949169, -1.443323347, -1.4868975442], [-0.9023672706, -0.6787971007, -1.2845710031], [1.5079579956, -2.2740150812, -1.4588120578], [1.2179130801, -0.690924611, -0.8575185507], [-1.1970819067, 0.6674738294, -0.8844879316], [-0.8839831299, 0.8548051267, 0.4497699371], [0.4582982748, 0.7489947118, 0.6748248049], [0.7662835196, 0.973065539, 1.8858250484], [-2.2803433404, 0.7713017482, -1.0044736216], [-0.5909658592, 1.2756951006, -1.572507102], [1.8232588388, 0.9024613622, 2.1499899471], [0.0131814111, 1.2262237655, 2.6428942585]]"
rmg_rxn_15545,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_15545/calcs/TSs/TS0/conf_opt_6,14,"[""O"", ""N"", ""C"", ""H"", ""H"", ""C"", ""C"", ""N"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[2.1260507316, 2.1609212642, 1.3011108781], [1.1002779092, 1.318599321, 0.9267787553], [0.8266965228, 0.3970902585, 1.720042774], [2.181203585, 2.780747247, 0.5657317123], [1.2851717425, 0.1473114666, 2.6884503974], [-1.1817777884, -1.0098415881, 0.5552401769], [-1.2347041038, -0.4226897695, -0.7877828996], [-0.7341052449, -1.0492574225, -1.7838905042], [-0.8298834728, -0.3295700984, -2.9444546043], [-0.2730128185, -0.4290863033, 1.1730162582], [-2.0709590717, -0.8123079266, 1.1678350618], [-0.8985912636, -2.0697632399, 0.5532008899], [-1.6633647963, 0.5800674458, -0.9319264103], [-0.4340080411, -0.9094030348, -3.6018585353]]"
rmg_rxn_15418,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_15418/calcs/TSs/TS0/conf_opt_6,14,"[""O"", ""N"", ""C"", ""H"", ""H"", ""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-2.0563639848, 1.6021476234, -0.3819541415], [-1.1909921813, 0.5653460663, -0.1429766638], [-0.4650052056, 0.6577583531, 0.8650527271], [-2.5115204949, 1.3354175121, -1.1880100629], [-0.4157443257, 1.4705569487, 1.6055401078], [1.6557665797, -1.3623559957, -1.262093249], [0.7558270894, -1.9636318581, -0.1938368504], [0.9128693074, -1.3839223697, 1.0613133009], [2.7088432948, -1.403646076, -0.9470761998], [1.5535019904, -1.9047756452, -2.2144973994], [1.3891042344, -0.3095109385, -1.4397860214], [0.9819555981, -3.0376619414, -0.0530403174], [-0.3041713108, -1.9179327267, -0.5157046888], [0.3430442288, -0.3758233022, 1.0659455686]]"
rmg_rxn_16719,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_16719/calcs/TSs/TS0/conf_opt_6,12,"[""C"", ""N"", ""H"", ""H"", ""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.1380357229, 0.8897905657, 2.4254185928], [0.4041842524, -0.100201801, 1.877448742], [-0.4195248386, 1.8096210069, 1.8760099741], [-0.3548371866, 0.8752769007, 3.5083704795], [-0.0964220866, -0.6487965142, -2.6052625612], [0.1131269987, -0.5690953151, -1.1199366894], [0.4332965364, 0.4931479998, -0.5263142906], [0.6028440247, -1.3766882272, -3.044799033], [-1.1165400496, -1.0015020113, -2.821837095], [0.0577879663, 0.3332093451, -3.0706074128], [-0.0270446882, -1.5123043218, -0.5515411399], [0.5411642141, 0.2038167423, 0.6826179035]]"
rmg_rxn_16649,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_16649/calcs/TSs/TS0/conf_opt_6,16,"[""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H"", ""O"", ""N"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[1.2296996962, -2.4257517254, 1.8519756553], [0.9268849656, -1.0739231585, 1.2684613016], [1.4646156391, -0.0028885107, 1.6215380823], [0.3113773698, -2.8637867604, 2.271273735], [1.9919906736, -2.3499818421, 2.6374261965], [1.5840847508, -3.1017464959, 1.0592213392], [0.158443121, -1.0163936462, 0.4513412976], [0.3946183148, 1.6028747004, 0.1833908396], [-0.4224956022, 0.7993181133, -0.5143238543], [-0.6370426009, 1.1471513807, -1.9031247471], [-1.7116356066, 1.3490928294, -0.877201908], [1.0068193284, 0.9272443629, 0.9584464355], [-0.6921011769, 0.3150815091, -2.6108963745], [-0.1110544422, 2.0404832547, -2.2516497215], [-1.8953372612, 2.3758033852, -0.5481187809], [-2.564974559, 0.6670590837, -0.8228600664]]"
rmg_rxn_16506,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_16506/calcs/TSs/TS0/conf_opt_6,19,"[""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.1039937325, -0.9251575053, -3.1090037188], [0.3779438854, -0.8144038672, -1.6373420361], [1.5142679343, -0.4907285253, -1.1878997637], [-0.2411468656, -1.9421867518, -3.352659523], [-0.7034590126, -0.2324522811, -3.3934715452], [1.0059958873, -0.695688668, -3.6914075932], [-0.4803065701, -1.0140189232, -0.9655150468], [1.4573853604, -0.494213917, 0.0145428198], [1.1534148862, -0.598845453, 1.380367339], [0.5408682096, 0.6951400485, 1.8497518711], [-0.6714790213, 1.1400595319, 1.032860718], [-1.6362413045, 0.1275997671, 0.8690401747], [2.1333968476, -0.8417319681, 1.809535934], [0.4695303151, -1.4577167253, 1.3830411726], [0.2378738018, 0.5917045133, 2.9123073342], [1.286210615, 1.5073670368, 1.8332663293], [-0.3485048414, 1.4152875157, 0.0175019753], [-1.1141570157, 2.0468083121, 1.4877718825], [-1.9324083142, -0.1569451, 1.7388102964]]"
rmg_rxn_15496,/home/calvin/Dropbox/PersonalFolders/Calvin/ZEUS_Converged/rmg_rxn_15496/calcs/TSs/TS0/conf_opt_6,14,"[""O"", ""N"", ""C"", ""H"", ""H"", ""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[1.7890291415, -0.6684037667, 1.9826626254], [0.8062888267, -0.3702760855, 1.0596988039], [0.8463112896, -0.9988678433, -0.0219995512], [1.5913005425, -0.0823526401, 2.7211410316], [1.5749699009, -1.76710492, -0.3220058969], [-1.4237081921, 0.6931634077, -2.4243081352], [-1.3220854703, 0.2472142781, -0.9892361947], [-1.153777226, 1.310150641, -0.1311264292], [-0.5203631829, 1.2466694784, -2.7194695936], [-1.5526016979, -0.168160766, -3.0953474381], [-2.2878890216, 1.3646904321, -2.5520610873], [-0.3302640463, -0.4777471432, -0.8473005847], [-2.1470461411, -0.4328748415, -0.692828714], [-0.708317593, 0.9749628491, 0.6641962238]]"
